2,2,1,0.4,0.0
2,5,1,0.6,0.2
2,7,1,0.6,0.2
2,2,2,0.4,0.0
2,5,2,0.2,0.2
2,7,2,0.2,0.2
2,2,3,0.4,0.0
2,5,3,0.2,0.2
2,7,3,0.2,0.2
5,2,1,NaN,NaN
